left_id,left_canonical_name,left_normalized_name,right_id,right_canonical_name,right_normalized_name,similarity,suggested_name,approved,memo
37,매실청,매실청,2240,말린 다시마 조각,말린다시마조각,0.9028,,,
48,무,무,332,스위트콘,스위트콘,0.9028,,,
48,무,무,559,머스터드소스,머스터드소스,0.9028,,,
56,두부,두부,1809,느타리버섯,느타리버섯,0.9028,,,
104,청국장,청국장,1172,부침유,부침유,0.9028,,,
113,건새우,새우,2430,"다시마우린물
감자잠기게",다시마우린물,0.9028,,,
132,마요네즈,마요네즈,169,치킨너겟,치킨너겟,0.9028,,,
138,들깨가루,들깨가루,2218,가시오이,가시오이,0.9028,,,
239,가지,가지,313,밥새우,밥새우,0.9028,,,
344,국간장(조선간장),국간장(조선간장),1764,다진대파,다진대파,0.9028,,,
358,대패 삼겹살,대패삼겹살,2288,인삼,인삼,0.9028,,,
365,잣,잣,2104,다진양파,다진양파,0.9028,,,
370,황태,황태,896,체더치즈,체더치즈,0.9028,,,
567,캐찹,캐찹,1893,오이맛고추,오이맛고추,0.9028,,,
713,묵은지,묵은지,2722,다시육수,다시육수,0.9028,,,
1391,소세지,소세지,1836,비엔나,비엔나,0.9028,,,
1731,코인육수,코인육수,1993,참치(연어캔),참치(연어캔),0.9028,,,
1734,쪽파,쪽파,1909,알롤로스,알롤로스,0.9028,,,
1763,취나물,취나물,2455,사각 어묵,사각어묵,0.9028,,,
1770,원당,원당,1793,생강,생강,0.9028,,,
1793,생강,생강,2614,생강청,생강청,0.9028,,,
1843,생물오징어,생물오징어,1936,조각다시마,조각다시마,0.9028,,,
1876,감식초,감식초,2168,자숙새우,자숙새우,0.9028,,,
1887,가래떡,가래떡,2033,참치캔,참치캔,0.9028,,,
1956,프랑크소세지,프랑크소세지,2168,자숙새우,자숙새우,0.9028,,,
2005,북어채,북어채,2200,허브솔트,허브솔트,0.9028,,,
2012,실채,실채,2377,양상추,양상추,0.9028,,,
2015,멸치가루,멸치가루,2075,연두부,연두부,0.9028,,,
2067,명란,명란,2359,손질오징어,손질오징어,0.9028,,,
2099,납작어묵,납작어묵,3578,큰감자,큰감자,0.9028,,,
2136,비엔나소시지,비엔나소시지,2317,발사믹식초,발사믹식초,0.9028,,,
2189,피망(小),피망(小),2676,반건조오징어,반건조오징어,0.9028,,,
2261,방울양배추,방울양배추,2368,청양고추가루,청양고추가루,0.9028,,,
6,무청시래기,무청시래기,498,와사비,와사비,0.9027,,,
9,대파,대파,2477,초고추장,초고추장,0.9027,,,
19,된장,된장,1812,슬라이스치즈,슬라이스치즈,0.9027,,,
22,사각어묵,어묵,1937,청오이,청오이,0.9027,,,
35,깨소금,깨소금,2234,양배추채,양배추채,0.9027,,,
35,깨소금,깨소금,2381,무말랭이,무말랭이,0.9027,,,
50,참치액,참치액,104,청국장,청국장,0.9027,,,
89,애호박,애호박,117,파슬리,파슬리,0.9027,,,
90,당근라페,당근,1981,파채,파채,0.9027,,,
132,마요네즈,마요네즈,1731,코인육수,코인육수,0.9027,,,
132,마요네즈,마요네즈,1843,생물오징어,생물오징어,0.9027,,,
138,들깨가루,들깨가루,1986,다진야채,다진야채,0.9027,,,
181,당면,면,2437,콩나물 1봉,콩나물1봉,0.9027,,,
188,생강가루,생강가루,1886,참치1캔,참치1캔,0.9027,,,
188,생강가루,생강가루,2341,무시래기,무시래기,0.9027,,,
273,달래,달래,2557,노랑피망,노랑피망,0.9027,,,
313,밥새우,밥새우,2124,건미역,건미역,0.9027,,,
556,게맛살,게맛살,2676,반건조오징어,반건조오징어,0.9027,,,
949,냉동청양고추,냉동청양고추,2700,속배추,속배추,0.9027,,,
950,냉동홍고추,냉동홍고추,1773,통후추,통후추,0.9027,,,
952,양파즙,양파즙,2570,도라지채,도라지채,0.9027,,,
1777,붉은고추,홍고추,2261,방울양배추,방울양배추,0.9027,,,
1792,식은밥,식은밥,2067,명란,명란,0.9027,,,
1837,짜장가루,짜장가루,2846,대파흰뿌리,대파흰뿌리,0.9027,,,
1838,오징어,오징어,1968,황석어젓,황석어젓,0.9027,,,
1883,미역,미역,2192,미소된장,미소된장,0.9027,,,
1888,바비큐소스,바비큐소스,2263,매실액기스,매실액기스,0.9027,,,
1893,오이맛고추,오이맛고추,2014,순두부,순두부,0.9027,,,
1918,실파,실파,2337,땡초,땡초,0.9027,,,
1918,실파,실파,2610,다시마 멸치육수,다시마멸치육수,0.9027,,,
1971,식용류,식용류,2128,쑥갓,쑥갓,0.9027,,,
2025,양송이버섯,양송이버섯,2860,찐감자,찐감자,0.9027,,,
2240,말린 다시마 조각,말린다시마조각,2438,대파 파란부분,대파파란부분,0.9027,,,
2304,얼가리,얼가리,2440,땅콩버터,땅콩버터,0.9027,,,
2396,미니 단호박,미니단호박,2891,저염 명란,저염명란,0.9027,,,
2619,사천 고추,사천고추,2833,슈하스코소시지,슈하스코소시지,0.9027,,,
2622,매실,매실,2883,통조림참치캔,통조림참치캔,0.9027,,,
2700,속배추,속배추,2750,죽봉어묵,죽봉어묵,0.9027,,,
6,무청시래기,무청시래기,2883,통조림참치캔,통조림참치캔,0.9026,,,
9,대파,대파,56,두부,두부,0.9026,,,
66,비엔나소세지,소시지,2136,비엔나소시지,비엔나소시지,0.9026,소시지,Y,rule_exact_after_cleanup
90,당근라페,당근,556,게맛살,게맛살,0.9026,,,
108,참치,참치,196,황태채,황태채,0.9026,,,
118,머스타드,머스타드,350,생강술,생강술,0.9026,,,
188,생강가루,생강가루,2427,다진견과류,다진견과류,0.9026,,,
188,생강가루,생강가루,2568,깻가루,깻가루,0.9026,,,
191,숙주,숙주,2866,대파 잎,대파잎,0.9026,,,
196,황태채,황태채,2130,2배식초,2배식초,0.9026,,,
264,섬초,섬초,2099,납작어묵,납작어묵,0.9026,,,
332,스위트콘,스위트콘,2753,노랑파프리카,노랑파프리카,0.9026,,,
333,소고기다짐육 + 돼지고기다짐육,소고기다짐육+돼지고기다짐육,2421,소고기 등심,소고기등심,0.9026,,,
350,생강술,생강술,952,양파즙,양파즙,0.9026,,,
361,소주,소주,2722,다시육수,다시육수,0.9026,,,
370,황태,황태,1981,파채,파채,0.9026,,,
669,해바라기유,해바라기유,2170,흰양파,흰양파,0.9026,,,
952,양파즙,양파즙,1879,둥근긴어묵,둥근긴어묵,0.9026,,,
1131,집간장,집간장,2415,돌자반,돌자반,0.9026,,,
1172,부침유,부침유,2427,다진견과류,다진견과류,0.9026,,,
1475,마른새우(꽃새우),마른새우(꽃새우),1772,월계수잎,월계수잎,0.9026,,,
1773,통후추,통후추,1887,가래떡,가래떡,0.9026,,,
1812,슬라이스치즈,슬라이스치즈,1888,바비큐소스,바비큐소스,0.9026,,,
1836,비엔나,비엔나,1856,후랑크소세지,후랑크소세지,0.9026,,,
1856,후랑크소세지,후랑크소세지,2025,양송이버섯,양송이버섯,0.9026,,,
1856,후랑크소세지,후랑크소세지,2427,다진견과류,다진견과류,0.9026,,,
1886,참치1캔,참치1캔,3578,큰감자,큰감자,0.9026,,,
1986,다진야채,다진야채,2368,청양고추가루,청양고추가루,0.9026,,,
1993,참치(연어캔),참치(연어캔),2324,동글 어묵,동글어묵,0.9026,,,
2048,알래스칸 사각어묵,알래스칸사각어묵,2173,동그란어묵,동그란어묵,0.9026,,,
2089,고수,고수,2252,모두부,모두부,0.9026,,,
2098,"청양초
작은",청양초,2396,미니 단호박,미니단호박,0.9026,,,
2168,자숙새우,자숙새우,2390,녹말,녹말,0.9026,,,
2200,허브솔트,허브솔트,2622,매실,매실,0.9026,,,
2240,말린 다시마 조각,말린다시마조각,2570,도라지채,도라지채,0.9026,,,
2263,매실액기스,매실액기스,2455,사각 어묵,사각어묵,0.9026,,,
2319,넓적 어묵,넓적어묵,2753,노랑파프리카,노랑파프리카,0.9026,,,
2319,넓적 어묵,넓적어묵,2832,쟌슨빌소시지,쟌슨빌소시지,0.9026,,,
2610,다시마 멸치육수,다시마멸치육수,2833,슈하스코소시지,슈하스코소시지,0.9026,,,
2860,찐감자,찐감자,2883,통조림참치캔,통조림참치캔,0.9026,,,
22,사각어묵,어묵,293,미나리,미나리,0.9025,,,
22,사각어묵,어묵,1770,원당,원당,0.9025,,,
40,팽이버섯,버섯,2025,양송이버섯,양송이버섯,0.9025,,,
62,스리라차소스,스리라차소스,2124,건미역,건미역,0.9025,,,
67,콩나물,콩나물,1938,적채,적채,0.9025,,,
75,청포묵,청포묵,1887,가래떡,가래떡,0.9025,,,
153,곤약,곤약,713,묵은지,묵은지,0.9025,,,
169,치킨너겟,치킨너겟,1956,프랑크소세지,프랑크소세지,0.9025,,,
187,청양고추나꽈리고추,청양고추나꽈리고추,1981,파채,파채,0.9025,,,
191,숙주,숙주,664,아삭이고추,아삭이고추,0.9025,,,
239,가지,가지,2455,사각 어묵,사각어묵,0.9025,,,
264,섬초,섬초,1887,가래떡,가래떡,0.9025,,,
313,밥새우,밥새우,2456,얼갈이,얼갈이,0.9025,,,
321,부침가루(밀가루),부침가루(밀가루),2069,세발나물,세발나물,0.9025,,,
322,오징어채,오징어채,2173,동그란어묵,동그란어묵,0.9025,,,
344,국간장(조선간장),국간장(조선간장),2440,땅콩버터,땅콩버터,0.9025,,,
350,생강술,생강술,556,게맛살,게맛살,0.9025,,,
358,대패 삼겹살,대패삼겹살,1724,찐계란,찐계란,0.9025,,,
498,와사비,와사비,1971,식용류,식용류,0.9025,,,
713,묵은지,묵은지,2005,북어채,북어채,0.9025,,,
1131,집간장,집간장,2845,냉동꽃게,냉동꽃게,0.9025,,,
1391,소세지,소세지,2293,시금치 1단,시금치1단,0.9025,,,
1476,조림간장,조림간장,1909,알롤로스,알롤로스,0.9025,,,
1719,고춧가루,고춧가루,2553,비름나물,비름나물,0.9025,,,
1729,알육수,알육수,2234,양배추채,양배추채,0.9025,,,
1764,다진대파,다진대파,2173,동그란어묵,동그란어묵,0.9025,,,
1809,느타리버섯,느타리버섯,2294,파래김,파래김,0.9025,,,
1811,다진파,다진파,2689,소면,소면,0.9025,,,
1837,짜장가루,짜장가루,2198,김칫국물,김칫국물,0.9025,,,
1876,감식초,감식초,2665,짜장소스,짜장소스,0.9025,,,
1883,미역,미역,2568,깻가루,깻가루,0.9025,,,
1909,알롤로스,알롤로스,1924,불린미역,불린미역,0.9025,,,
1956,프랑크소세지,프랑크소세지,2014,순두부,순두부,0.9025,,,
2005,북어채,북어채,2625,근대,근대,0.9025,,,
2012,실채,실채,2846,대파흰뿌리,대파흰뿌리,0.9025,,,
2180,초록 파프리카,초록파프리카,2753,노랑파프리카,노랑파프리카,0.9025,,,
2263,매실액기스,매실액기스,2623,가루분,가루분,0.9025,,,
18,고추장,고추장,2390,녹말,녹말,0.9024,,,
20,집고추장,집고추장,2263,매실액기스,매실액기스,0.9024,,,
37,매실청,매실청,2234,양배추채,양배추채,0.9024,,,
50,참치액,참치액,2294,파래김,파래김,0.9024,,,
50,참치액,참치액,2568,깻가루,깻가루,0.9024,,,
78,부추,부추,2680,당근(小),당근(小),0.9024,,,
93,도토리묵,도토리묵,1843,생물오징어,생물오징어,0.9024,,,
93,도토리묵,도토리묵,2463,알 밤,알밤,0.9024,,,
117,파슬리,파슬리,2752,빨강파프리카,빨강파프리카,0.9024,,,
129,맛살,맛살,1949,순대,순대,0.9024,,,
132,마요네즈,마요네즈,1131,집간장,집간장,0.9024,,,
153,곤약,곤약,1439,꽁치통조림,꽁치통조림,0.9024,,,
175,차돌박이,차돌박이,2725,분홍소시지,분홍소시지,0.9024,,,
188,생강가루,생강가루,1715,물엿,물엿,0.9024,,,
200,청주,청주,2274,생강소스,생강소스,0.9024,,,
246,맛간장(진간장),맛간장(진간장),546,오리고기,오리고기,0.9024,,,
246,맛간장(진간장),맛간장(진간장),2008,통들깨,통들깨,0.9024,,,
350,생강술,생강술,2622,매실,매실,0.9024,,,
1234,쯔유,쯔유,2317,발사믹식초,발사믹식초,0.9024,,,
1439,꽁치통조림,꽁치통조림,1793,생강,생강,0.9024,,,
1764,다진대파,다진대파,2044,참나물,참나물,0.9024,,,
1810,건표고버섯작은걸로,건표고버섯작은걸로,2229,건표고,건표고,0.9024,,,
1838,오징어,오징어,1986,다진야채,다진야채,0.9024,,,
1909,알롤로스,알롤로스,2661,메이플시럽,메이플시럽,0.9024,,,
1956,프랑크소세지,프랑크소세지,2044,참나물,참나물,0.9024,,,
1968,황석어젓,황석어젓,2622,매실,매실,0.9024,,,
2003,다시다,다시다,2008,통들깨,통들깨,0.9024,,,
2014,순두부,순두부,2192,미소된장,미소된장,0.9024,,,
2107,배추잎 /알배추,배추잎/알배추,2311,얼갈이배추,얼갈이배추,0.9024,,,
2192,미소된장,미소된장,2270,잔파,잔파,0.9024,,,
2229,건표고,건표고,2329,미향,미향,0.9024,,,
2315,참치캔 1통,참치캔1통,2602,작은 참치캔,작은참치캔,0.9024,,,
2437,콩나물 1봉,콩나물1봉,2891,저염 명란,저염명란,0.9024,,,
2568,깻가루,깻가루,2860,찐감자,찐감자,0.9024,,,
2618,바지락,바지락,2646,구운어묵,구운어묵,0.9024,,,
2661,메이플시럽,메이플시럽,2846,대파흰뿌리,대파흰뿌리,0.9024,,,
2700,속배추,속배추,2860,찐감자,찐감자,0.9024,,,
20,집고추장,집고추장,2183,손두부,손두부,0.9023,,,
22,사각어묵,어묵,152,크래미,크래미,0.9023,,,
35,깨소금,깨소금,67,콩나물,콩나물,0.9023,,,
43,굴소스,굴소스,2136,비엔나소시지,비엔나소시지,0.9023,,,
50,참치액,참치액,1812,슬라이스치즈,슬라이스치즈,0.9023,,,
56,두부,두부,2019,열무김치,열무김치,0.9023,,,
78,부추,부추,188,생강가루,생강가루,0.9023,,,
78,부추,부추,1968,황석어젓,황석어젓,0.9023,,,
117,파슬리,파슬리,1817,파마산치즈,파마산치즈,0.9023,,,
118,머스타드,머스타드,1390,슬라이스햄,슬라이스햄,0.9023,,,
170,멸치,멸치,175,차돌박이,차돌박이,0.9023,,,
188,생강가루,생강가루,2033,참치캔,참치캔,0.9023,,,
188,생강가루,생강가루,2163,양파(소),양파(소),0.9023,,,
193,홀그레인머스타드,홀그레인머스타드,370,황태,황태,0.9023,,,
196,황태채,황태채,2337,땡초,땡초,0.9023,,,
200,청주,청주,2441,매실엑기스,매실엑기스,0.9023,,,
205,사과,사과,2306,사과즙,사과즙,0.9023,,,
216,견과류,견과류,2192,미소된장,미소된장,0.9023,,,
216,견과류,견과류,2623,가루분,가루분,0.9023,,,
233,전분가루,전분가루,1924,불린미역,불린미역,0.9023,,,
484,고구마(대),고구마(대),2288,인삼,인삼,0.9023,,,
567,캐찹,캐찹,2131,송송썬파,송송썬파,0.9023,,,
669,해바라기유,해바라기유,2324,동글 어묵,동글어묵,0.9023,,,
951,새우젓,새우젓,1893,오이맛고추,오이맛고추,0.9023,,,
1172,부침유,부침유,2337,땡초,땡초,0.9023,,,
1234,쯔유,쯔유,1936,조각다시마,조각다시마,0.9023,,,
1391,소세지,소세지,1793,생강,생강,0.9023,,,
1724,찐계란,찐계란,2463,알 밤,알밤,0.9023,,,
1763,취나물,취나물,1909,알롤로스,알롤로스,0.9023,,,
1763,취나물,취나물,2381,무말랭이,무말랭이,0.9023,,,
1763,취나물,취나물,2883,통조림참치캔,통조림참치캔,0.9023,,,
1771,피클링 스파이스,피클링스파이스,1883,미역,미역,0.9023,,,
1773,통후추,통후추,2793,네모참치,네모참치,0.9023,,,
1883,미역,미역,3300,대파(흰부분),대파(),0.9023,,,
1887,가래떡,가래떡,2311,얼갈이배추,얼갈이배추,0.9023,,,
1893,오이맛고추,오이맛고추,2311,얼갈이배추,얼갈이배추,0.9023,,,
1893,오이맛고추,오이맛고추,2514,다진 청양고추,다진청양고추,0.9023,,,
1924,불린미역,불린미역,2688,바지락살,바지락살,0.9023,,,
1954,조선호박,조선호박,2294,파래김,파래김,0.9023,,,
1956,프랑크소세지,프랑크소세지,2891,저염 명란,저염명란,0.9023,,,
1986,다진야채,다진야채,2752,빨강파프리카,빨강파프리카,0.9023,,,
2005,북어채,북어채,2462,굴,굴,0.9023,,,
2012,실채,실채,2440,땅콩버터,땅콩버터,0.9023,,,
2069,세발나물,세발나물,2359,손질오징어,손질오징어,0.9023,,,
2390,녹말,녹말,2623,가루분,가루분,0.9023,,,
2415,돌자반,돌자반,2477,초고추장,초고추장,0.9023,,,
2477,초고추장,초고추장,2570,도라지채,도라지채,0.9023,,,
6,무청시래기,무청시래기,1731,코인육수,코인육수,0.9022,,,
75,청포묵,청포묵,2128,쑥갓,쑥갓,0.9022,,,
90,당근라페,당근,361,소주,소주,0.9022,,,
101,"양파
작은사이즈",양파,2029,당근 小,당근小,0.9022,,,
108,참치,참치,2661,메이플시럽,메이플시럽,0.9022,,,
135,들깨,들깨,2463,알 밤,알밤,0.9022,,,
137,깻잎,깻잎,3308,홍청양고추,홍청양고추,0.9022,,,
188,생강가루,생강가루,196,황태채,황태채,0.9022,,,
200,청주,청주,2710,파프리카노랑,파프리카노랑,0.9022,,,
239,가지,가지,1811,다진파,다진파,0.9022,,,
264,섬초,섬초,2130,2배식초,2배식초,0.9022,,,
283,호두,호두,2622,매실,매실,0.9022,,,
293,미나리,미나리,2183,손두부,손두부,0.9022,,,
321,부침가루(밀가루),부침가루(밀가루),1961,다시마물,다시마물,0.9022,,,
358,대패 삼겹살,대패삼겹살,2793,네모참치,네모참치,0.9022,,,
713,묵은지,묵은지,2702,파프리카 노랑이,파프리카노랑이,0.9022,,,
951,새우젓,새우젓,2163,양파(소),양파(소),0.9022,,,
1131,집간장,집간장,2089,고수,고수,0.9022,,,
1131,집간장,집간장,2341,무시래기,무시래기,0.9022,,,
1275,캔햄,캔햄,1390,슬라이스햄,슬라이스햄,0.9022,,,
1727,숙주나물,숙주나물,1876,감식초,감식초,0.9022,,,
1773,통후추,통후추,2390,녹말,녹말,0.9022,,,
1810,건표고버섯작은걸로,건표고버섯작은걸로,2025,양송이버섯,양송이버섯,0.9022,,,
1812,슬라이스치즈,슬라이스치즈,2252,모두부,모두부,0.9022,,,
1856,후랑크소세지,후랑크소세지,2033,참치캔,참치캔,0.9022,,,
1879,둥근긴어묵,둥근긴어묵,2359,손질오징어,손질오징어,0.9022,,,
1971,식용류,식용류,2618,바지락,바지락,0.9022,,,
1993,참치(연어캔),참치(연어캔),2341,무시래기,무시래기,0.9022,,,
2005,북어채,북어채,2185,보리새우,보리새우,0.9022,,,
2124,건미역,건미역,2883,통조림참치캔,통조림참치캔,0.9022,,,
2163,양파(소),양파(소),2368,청양고추가루,청양고추가루,0.9022,,,
2218,가시오이,가시오이,2270,잔파,잔파,0.9022,,,
2218,가시오이,가시오이,2689,소면,소면,0.9022,,,
2274,생강소스,생강소스,2294,파래김,파래김,0.9022,,,
2274,생강소스,생강소스,2700,속배추,속배추,0.9022,,,
2359,손질오징어,손질오징어,2474,톳,톳,0.9022,,,
2426,볶음참깨,볶음참깨,2462,굴,굴,0.9022,,,
2470,어간장,어간장,2700,속배추,속배추,0.9022,,,
2474,톳,톳,2557,노랑피망,노랑피망,0.9022,,,
2667,꼬치나이쑤시게,꼬치나이쑤시게,2688,바지락살,바지락살,0.9022,,,
6,무청시래기,무청시래기,2722,다시육수,다시육수,0.9021,,,
11,국간장,간장,2008,통들깨,통들깨,0.9021,,,
11,국간장,간장,2462,굴,굴,0.9021,,,
18,고추장,고추장,2014,순두부,순두부,0.9021,,,
19,된장,된장,283,호두,호두,0.9021,,,
19,된장,된장,669,해바라기유,해바라기유,0.9021,,,
19,된장,된장,2170,흰양파,흰양파,0.9021,,,
43,굴소스,굴소스,948,뉴슈가,뉴슈가,0.9021,,,
50,참치액,참치액,78,부추,부추,0.9021,,,
88,페퍼론치노,페퍼론치노,373,들깻가루,들깻가루,0.9021,,,
135,들깨,들깨,2381,무말랭이,무말랭이,0.9021,,,
152,크래미,크래미,322,오징어채,오징어채,0.9021,,,
196,황태채,황태채,1888,바비큐소스,바비큐소스,0.9021,,,
218,다진소고기,소고기,333,소고기다짐육 + 돼지고기다짐육,소고기다짐육+돼지고기다짐육,0.9021,,,
264,섬초,섬초,2557,노랑피망,노랑피망,0.9021,,,
293,미나리,미나리,1909,알롤로스,알롤로스,0.9021,,,
344,국간장(조선간장),국간장(조선간장),2415,돌자반,돌자반,0.9021,,,
350,생강술,생강술,1887,가래떡,가래떡,0.9021,,,
713,묵은지,묵은지,2529,마른 미역,마른미역,0.9021,,,
713,묵은지,묵은지,3170,야채어묵,야채어묵,0.9021,,,
952,양파즙,양파즙,2427,다진견과류,다진견과류,0.9021,,,
1172,부침유,부침유,2553,비름나물,비름나물,0.9021,,,
1441,김치국물,김치국물,2688,바지락살,바지락살,0.9021,,,
1719,고춧가루,고춧가루,2646,구운어묵,구운어묵,0.9021,,,
1770,원당,원당,1811,다진파,다진파,0.9021,,,
1809,느타리버섯,느타리버섯,1938,적채,적채,0.9021,,,
1876,감식초,감식초,2898,대파 뿌리,대파뿌리,0.9021,,,
1936,조각다시마,조각다시마,2324,동글 어묵,동글어묵,0.9021,,,
2022,피망,피망,2185,보리새우,보리새우,0.9021,,,
2048,알래스칸 사각어묵,알래스칸사각어묵,2610,다시마 멸치육수,다시마멸치육수,0.9021,,,
2118,데친 브로콜리,데친브로콜리,2401,우리밀 볼어묵,우리밀볼어묵,0.9021,,,
2163,양파(소),양파(소),2274,생강소스,생강소스,0.9021,,,
2189,피망(小),피망(小),2477,초고추장,초고추장,0.9021,,,
2263,매실액기스,매실액기스,2880,볶은참깨,볶은참깨,0.9021,,,
2294,파래김,파래김,2427,다진견과류,다진견과류,0.9021,,,
2531,찍어먹을맛간장,찍어먹을맛간장,2614,생강청,생강청,0.9021,,,
9,대파,대파,2753,노랑파프리카,노랑파프리카,0.902,,,
18,고추장,고추장,2107,배추잎 /알배추,배추잎/알배추,0.902,,,
48,무,무,2845,냉동꽃게,냉동꽃게,0.902,,,
67,콩나물,콩나물,1967,찹쌀풀,찹쌀풀,0.902,,,
78,부추,부추,896,체더치즈,체더치즈,0.902,,,
80,식초,식초,1772,월계수잎,월계수잎,0.902,,,
81,청경채,청경채,1886,참치1캔,참치1캔,0.902,,,
81,청경채,청경채,3578,큰감자,큰감자,0.902,,,
84,매실액,매실액,2329,미향,미향,0.902,,,
93,도토리묵,도토리묵,2083,다진고추,다진고추,0.902,,,
169,치킨너겟,치킨너겟,2462,굴,굴,0.902,,,
175,차돌박이,차돌박이,2183,손두부,손두부,0.902,,,
275,꼬막,꼬막,498,와사비,와사비,0.902,,,
313,밥새우,밥새우,1986,다진야채,다진야채,0.902,,,
313,밥새우,밥새우,2474,톳,톳,0.902,,,
370,황태,황태,1729,알육수,알육수,0.902,,,
664,아삭이고추,아삭이고추,713,묵은지,묵은지,0.902,,,
864,어른치즈,어른치즈,1971,식용류,식용류,0.902,,,
951,새우젓,새우젓,2025,양송이버섯,양송이버섯,0.902,,,
1172,부침유,부침유,1812,슬라이스치즈,슬라이스치즈,0.902,,,
1234,쯔유,쯔유,1809,느타리버섯,느타리버섯,0.902,,,
1729,알육수,알육수,2008,통들깨,통들깨,0.902,,,
1764,다진대파,다진대파,2185,보리새우,보리새우,0.902,,,
1771,피클링 스파이스,피클링스파이스,2667,꼬치나이쑤시게,꼬치나이쑤시게,0.902,,,
1809,느타리버섯,느타리버섯,1948,새우젓국물,새우젓국물,0.902,,,
1810,건표고버섯작은걸로,건표고버섯작은걸로,2470,어간장,어간장,0.902,,,
1812,슬라이스치즈,슬라이스치즈,2033,참치캔,참치캔,0.902,,,
1893,오이맛고추,오이맛고추,1986,다진야채,다진야채,0.902,,,
1924,불린미역,불린미역,2033,참치캔,참치캔,0.902,,,
2008,통들깨,통들깨,2359,손질오징어,손질오징어,0.902,,,
2014,순두부,순두부,2218,가시오이,가시오이,0.902,,,
2019,열무김치,열무김치,2131,송송썬파,송송썬파,0.902,,,
2025,양송이버섯,양송이버섯,2635,자른미역,자른미역,0.902,,,
2069,세발나물,세발나물,3578,큰감자,큰감자,0.902,,,
2099,납작어묵,납작어묵,2455,사각 어묵,사각어묵,0.902,어묵,Y,rule_exact_after_cleanup
2099,납작어묵,납작어묵,2883,통조림참치캔,통조림참치캔,0.902,,,
2104,다진양파,다진양파,2311,얼갈이배추,얼갈이배추,0.902,,,
2136,비엔나소시지,비엔나소시지,2198,김칫국물,김칫국물,0.902,,,
2193,생강술(맛술),생강술(맛술),2263,매실액기스,매실액기스,0.902,,,
2274,생강소스,생강소스,2341,무시래기,무시래기,0.902,,,
2390,녹말,녹말,2680,당근(小),당근(小),0.902,,,
2455,사각 어묵,사각어묵,2753,노랑파프리카,노랑파프리카,0.902,,,
11,국간장,간장,2183,손두부,손두부,0.9019,,,
16,후춧가루,후춧가루,2195,사과주스,사과주스,0.9019,,,
43,굴소스,굴소스,2319,넓적 어묵,넓적어묵,0.9019,,,
78,부추,부추,1853,단호박,단호박,0.9019,,,
86,캐첩,케첩,712,리챔,리챔,0.9019,,,
90,당근라페,당근,2229,건표고,건표고,0.9019,,,
112,쌈장,쌈장,193,홀그레인머스타드,홀그레인머스타드,0.9019,,,
118,머스타드,머스타드,2069,세발나물,세발나물,0.9019,,,
118,머스타드,머스타드,2294,파래김,파래김,0.9019,,,
133,파슬리가루,파슬리가루,1948,새우젓국물,새우젓국물,0.9019,,,
137,깻잎,깻잎,361,소주,소주,0.9019,,,
138,들깨가루,들깨가루,313,밥새우,밥새우,0.9019,,,
181,당면,면,2635,자른미역,자른미역,0.9019,,,
193,홀그레인머스타드,홀그레인머스타드,2019,열무김치,열무김치,0.9019,,,
246,맛간장(진간장),맛간장(진간장),2805,미원,미원,0.9019,,,
344,국간장(조선간장),국간장(조선간장),2463,알 밤,알밤,0.9019,,,
546,오리고기,오리고기,2131,송송썬파,송송썬파,0.9019,,,
669,해바라기유,해바라기유,1719,고춧가루,고춧가루,0.9019,,,
712,리챔,리챔,2401,우리밀 볼어묵,우리밀볼어묵,0.9019,,,
952,양파즙,양파즙,2440,땅콩버터,땅콩버터,0.9019,,,
1724,찐계란,찐계란,2192,미소된장,미소된장,0.9019,,,
1763,취나물,취나물,2474,톳,톳,0.9019,,,
1764,다진대파,다진대파,2427,다진견과류,다진견과류,0.9019,,,
1909,알롤로스,알롤로스,2097,굴비,굴비,0.9019,,,
1938,적채,적채,2646,구운어묵,구운어묵,0.9019,,,
1981,파채,파채,2722,다시육수,다시육수,0.9019,,,
1986,다진야채,다진야채,2229,건표고,건표고,0.9019,,,
2005,북어채,북어채,2474,톳,톳,0.9019,,,
2005,북어채,북어채,2752,빨강파프리카,빨강파프리카,0.9019,,,
2039,모듬 어묵,모듬어묵,2168,자숙새우,자숙새우,0.9019,,,
2064,생강술(미림맛술),생강술(미림맛술),2183,손두부,손두부,0.9019,,,
2189,피망(小),피망(小),2390,녹말,녹말,0.9019,,,
2192,미소된장,미소된장,2805,미원,미원,0.9019,,,
2240,말린 다시마 조각,말린다시마조각,2702,파프리카 노랑이,파프리카노랑이,0.9019,,,
2440,땅콩버터,땅콩버터,2660,새우가루,새우가루,0.9019,,,
20,집고추장,집고추장,2185,보리새우,보리새우,0.9018,,,
56,두부,두부,2170,흰양파,흰양파,0.9018,,,
78,부추,부추,1879,둥근긴어묵,둥근긴어묵,0.9018,,,
112,쌈장,쌈장,2462,굴,굴,0.9018,,,
116,떡볶이떡,떡,1940,주황 파프리카,주황파프리카,0.9018,,,
129,맛살,맛살,2104,다진양파,다진양파,0.9018,,,
135,들깨,들깨,2455,사각 어묵,사각어묵,0.9018,,,
169,치킨너겟,치킨너겟,1879,둥근긴어묵,둥근긴어묵,0.9018,,,
188,생강가루,생강가루,2185,보리새우,보리새우,0.9018,,,
240,미니 돈까스,미니돈까스,2437,콩나물 1봉,콩나물1봉,0.9018,,,
